,unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value
1720,823368,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Winter 2021-22,2021-12-01T00:00:00.000,8.291136521
1721,823476,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2021-22,2021-12-01T00:00:00.000,7.360701245
1722,825859,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2021-22,2021-12-01T00:00:00.000,15.52433774
1723,823242,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Winter 2021-22,2021-12-01T00:00:00.000,7.310481812
1724,823344,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2021-22,2021-12-01T00:00:00.000,8.101011407
1725,823341,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Winter 2021-22,2021-12-01T00:00:00.000,7.265326705
1726,823461,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Winter 2021-22,2021-12-01T00:00:00.000,6.132011725
1727,825767,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Winter 2021-22,2021-12-01T00:00:00.000,21.28059234
1728,823296,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Winter 2021-22,2021-12-01T00:00:00.000,6.742515428
1729,823172,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2021-22,2021-12-01T00:00:00.000,7.371820545
1730,823356,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Winter 2021-22,2021-12-01T00:00:00.000,7.246660099
1731,823212,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Winter 2021-22,2021-12-01T00:00:00.000,10.14130492
1732,823308,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2021-22,2021-12-01T00:00:00.000,7.286723462
1733,823533,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Winter 2021-22,2021-12-01T00:00:00.000,7.000085217
1734,823404,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Winter 2021-22,2021-12-01T00:00:00.000,6.979186691
1735,825989,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Winter 2021-22,2021-12-01T00:00:00.000,18.41851203
1736,823563,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Winter 2021-22,2021-12-01T00:00:00.000,6.442329619
1737,823332,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,4,Queens,Winter 2021-22,2021-12-01T00:00:00.000,6.681202515
1738,825794,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2021-22,2021-12-01T00:00:00.000,21.25008973
1739,823359,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Winter 2021-22,2021-12-01T00:00:00.000,5.920210184
1740,826036,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2021-22,2021-12-01T00:00:00.000,23.53270216
1741,825910,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2021-22,2021-12-01T00:00:00.000,21.23270457
1742,825862,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2021-22,2021-12-01T00:00:00.000,18.51222905
1743,823455,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2021-22,2021-12-01T00:00:00.000,7.231477602
1744,823266,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Winter 2021-22,2021-12-01T00:00:00.000,6.979186691
1745,825812,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Winter 2021-22,2021-12-01T00:00:00.000,21.75065849
1746,823299,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2021-22,2021-12-01T00:00:00.000,6.934554575
1747,823365,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2021-22,2021-12-01T00:00:00.000,6.593739371
1748,826317,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2021-22,2021-12-01T00:00:00.000,22.30834077
1749,823443,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2021-22,2021-12-01T00:00:00.000,7.355772885
1750,823302,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2021-22,2021-12-01T00:00:00.000,7.365504023
1751,825826,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2021-22,2021-12-01T00:00:00.000,21.27730659
1752,825725,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2021-22,2021-12-01T00:00:00.000,27.05122942
1753,823398,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Winter 2021-22,2021-12-01T00:00:00.000,7.310481812
1754,825995,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Winter 2021-22,2021-12-01T00:00:00.000,18.59759288
1755,823178,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Winter 2021-22,2021-12-01T00:00:00.000,7.292761755
1756,823184,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Winter 2021-22,2021-12-01T00:00:00.000,7.332284828
1757,825962,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Winter 2021-22,2021-12-01T00:00:00.000,23.33332186
1758,823434,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Winter 2021-22,2021-12-01T00:00:00.000,6.742515428
1759,825892,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2021-22,2021-12-01T00:00:00.000,20.91188187
1760,823200,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2021-22,2021-12-01T00:00:00.000,7.114914707
1761,826030,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Winter 2021-22,2021-12-01T00:00:00.000,21.04252511
1762,823386,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Winter 2021-22,2021-12-01T00:00:00.000,6.504012994
1763,825986,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2021-22,2021-12-01T00:00:00.000,18.56244251
1764,826018,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Winter 2021-22,2021-12-01T00:00:00.000,19.83062306
1765,826380,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2021-22,2021-12-01T00:00:00.000,19.87356062
1766,826356,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Winter 2021-22,2021-12-01T00:00:00.000,21.16019598
1767,825695,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Winter 2021-22,2021-12-01T00:00:00.000,19.37697012
1768,823374,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Winter 2021-22,2021-12-01T00:00:00.000,7.906589642
1769,825974,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2021-22,2021-12-01T00:00:00.000,21.25009433
1770,823371,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Winter 2021-22,2021-12-01T00:00:00.000,9.219575766
1771,825919,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Winter 2021-22,2021-12-01T00:00:00.000,20.14367088
1772,826350,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Winter 2021-22,2021-12-01T00:00:00.000,21.61645955
1773,823446,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Winter 2021-22,2021-12-01T00:00:00.000,7.246513807
1774,823209,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2021-22,2021-12-01T00:00:00.000,8.334763209
1775,826323,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2021-22,2021-12-01T00:00:00.000,20.78398796
1776,825713,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Winter 2021-22,2021-12-01T00:00:00.000,22.92812941
1777,825752,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Winter 2021-22,2021-12-01T00:00:00.000,20.14367088
1778,826024,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Winter 2021-22,2021-12-01T00:00:00.000,21.42711353
1779,825701,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Winter 2021-22,2021-12-01T00:00:00.000,20.94695028
1780,823428,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Winter 2021-22,2021-12-01T00:00:00.000,6.809837367
1781,823545,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2021-22,2021-12-01T00:00:00.000,6.955280028
1782,825803,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Winter 2021-22,2021-12-01T00:00:00.000,20.07897637
1783,826072,375,Nitrogen dioxide (NO2),Mean,ppb,CD,413,Queens Village (CD13),Winter 2021-22,2021-12-01T00:00:00.000,18.77722805
1784,823437,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2021-22,2021-12-01T00:00:00.000,6.934554575
1785,826069,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Winter 2021-22,2021-12-01T00:00:00.000,19.4944245
1786,825814,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2021-22,2021-12-01T00:00:00.000,23.4564059
1787,823251,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Winter 2021-22,2021-12-01T00:00:00.000,9.025038107
1788,823575,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Winter 2021-22,2021-12-01T00:00:00.000,5.747204131
1789,825764,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Winter 2021-22,2021-12-01T00:00:00.000,23.13943531
1790,823419,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,Winter 2021-22,2021-12-01T00:00:00.000,6.73795274
1791,825779,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Winter 2021-22,2021-12-01T00:00:00.000,23.4007227
1792,826377,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2021-22,2021-12-01T00:00:00.000,18.74203383
1793,823530,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Winter 2021-22,2021-12-01T00:00:00.000,7.313604316
1794,823527,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Winter 2021-22,2021-12-01T00:00:00.000,7.088681761
1795,823263,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Winter 2021-22,2021-12-01T00:00:00.000,6.806725052
1796,823329,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Winter 2021-22,2021-12-01T00:00:00.000,6.061045884
1797,825931,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2021-22,2021-12-01T00:00:00.000,23.14012199
1798,825820,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2021-22,2021-12-01T00:00:00.000,21.63325438
1799,826045,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2021-22,2021-12-01T00:00:00.000,21.01131833
1800,825874,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Winter 2021-22,2021-12-01T00:00:00.000,25.06461252
1801,825871,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2021-22,2021-12-01T00:00:00.000,26.10760258
1802,826042,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Winter 2021-22,2021-12-01T00:00:00.000,22.57228758
1803,825992,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Winter 2021-22,2021-12-01T00:00:00.000,15.71842721
1804,826359,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Winter 2021-22,2021-12-01T00:00:00.000,21.98859049
1805,823290,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Winter 2021-22,2021-12-01T00:00:00.000,6.809837367
1806,825980,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Winter 2021-22,2021-12-01T00:00:00.000,14.74521239
1807,825788,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Winter 2021-22,2021-12-01T00:00:00.000,21.76856955
1808,826368,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Winter 2021-22,2021-12-01T00:00:00.000,20.94826001
1809,825983,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Winter 2021-22,2021-12-01T00:00:00.000,16.84811539
1810,825977,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2021-22,2021-12-01T00:00:00.000,19.83819789
1811,823566,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Winter 2021-22,2021-12-01T00:00:00.000,5.964648061
1812,823452,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2021-22,2021-12-01T00:00:00.000,7.301746753
1813,825737,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2021-22,2021-12-01T00:00:00.000,21.58116385
1814,825850,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Winter 2021-22,2021-12-01T00:00:00.000,25.61984824
1815,823335,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Winter 2021-22,2021-12-01T00:00:00.000,7.860386604
1816,823230,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2021-22,2021-12-01T00:00:00.000,6.703134065
1817,823413,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211,Williamsburg - Bushwick,Winter 2021-22,2021-12-01T00:00:00.000,7.398084728
1818,826113,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Winter 2021-22,2021-12-01T00:00:00.000,16.94870135
1819,823227,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2021-22,2021-12-01T00:00:00.000,6.490359285
1820,823218,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Winter 2021-22,2021-12-01T00:00:00.000,6.398875838
1821,826338,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Winter 2021-22,2021-12-01T00:00:00.000,19.05259378
1822,823470,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Winter 2021-22,2021-12-01T00:00:00.000,5.965691874
1823,826015,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2021-22,2021-12-01T00:00:00.000,21.36286893
1824,823515,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Winter 2021-22,2021-12-01T00:00:00.000,6.533447644
1825,826033,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2021-22,2021-12-01T00:00:00.000,24.02080988
1826,823293,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Winter 2021-22,2021-12-01T00:00:00.000,7.303354116
1827,823323,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Winter 2021-22,2021-12-01T00:00:00.000,7.30175338
1828,826000,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Winter 2021-22,2021-12-01T00:00:00.000,24.47918464
1829,823197,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Winter 2021-22,2021-12-01T00:00:00.000,7.159814817
1830,823542,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2021-22,2021-12-01T00:00:00.000,6.60710926
1831,825971,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2021-22,2021-12-01T00:00:00.000,21.05258179
1832,823320,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2021-22,2021-12-01T00:00:00.000,7.350776341
1833,823560,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Winter 2021-22,2021-12-01T00:00:00.000,6.588522363
1834,823275,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Winter 2021-22,2021-12-01T00:00:00.000,7.398084728
1835,823383,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Winter 2021-22,2021-12-01T00:00:00.000,6.620465005
1836,823206,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2021-22,2021-12-01T00:00:00.000,6.790552345
1837,823187,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Winter 2021-22,2021-12-01T00:00:00.000,7.316377996
1838,826371,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2021-22,2021-12-01T00:00:00.000,19.80003203
1839,825907,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2021-22,2021-12-01T00:00:00.000,21.55425853
1840,826365,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2021-22,2021-12-01T00:00:00.000,20.79899333
1841,826006,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Winter 2021-22,2021-12-01T00:00:00.000,22.31609544
1842,825817,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Winter 2021-22,2021-12-01T00:00:00.000,21.25164339
1843,825856,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2021-22,2021-12-01T00:00:00.000,22.85584381
1844,825835,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2021-22,2021-12-01T00:00:00.000,25.41068875
1845,823314,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Winter 2021-22,2021-12-01T00:00:00.000,7.346079748
1846,825968,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2021-22,2021-12-01T00:00:00.000,21.76856955
1847,826320,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2021-22,2021-12-01T00:00:00.000,21.25230904
1848,825841,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2021-22,2021-12-01T00:00:00.000,25.48092615
1849,825749,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Winter 2021-22,2021-12-01T00:00:00.000,19.02446271
1850,825806,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2021-22,2021-12-01T00:00:00.000,23.43545911
1851,825916,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2021-22,2021-12-01T00:00:00.000,19.02446271
1852,825707,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2021-22,2021-12-01T00:00:00.000,20.91385412
1853,823512,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Winter 2021-22,2021-12-01T00:00:00.000,6.741769982
1854,823548,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2021-22,2021-12-01T00:00:00.000,6.5149572
1855,823233,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2021-22,2021-12-01T00:00:00.000,6.659478064
1856,825847,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2021-22,2021-12-01T00:00:00.000,24.44732705
1857,823551,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2021-22,2021-12-01T00:00:00.000,6.754080068
1858,823509,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Winter 2021-22,2021-12-01T00:00:00.000,6.569546704
1859,826332,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Winter 2021-22,2021-12-01T00:00:00.000,18.84293579
1860,826362,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Winter 2021-22,2021-12-01T00:00:00.000,21.799273
1861,823326,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2021-22,2021-12-01T00:00:00.000,7.231477602
1862,826326,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Winter 2021-22,2021-12-01T00:00:00.000,20.15487486
1863,826009,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Winter 2021-22,2021-12-01T00:00:00.000,22.18287531
1864,823157,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Winter 2021-22,2021-12-01T00:00:00.000,7.632038452
1865,823194,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Winter 2021-22,2021-12-01T00:00:00.000,7.00234585
1866,825782,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Winter 2021-22,2021-12-01T00:00:00.000,22.49003252
1867,823497,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2021-22,2021-12-01T00:00:00.000,6.758213535
1868,825865,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2021-22,2021-12-01T00:00:00.000,19.88914473
1869,825743,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2021-22,2021-12-01T00:00:00.000,21.23277204
1870,823491,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Winter 2021-22,2021-12-01T00:00:00.000,7.258967888
1871,823536,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Winter 2021-22,2021-12-01T00:00:00.000,7.098106385
1872,823281,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Winter 2021-22,2021-12-01T00:00:00.000,6.73795274
1873,823311,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106,High Bridge - Morrisania,Winter 2021-22,2021-12-01T00:00:00.000,7.077733735
1874,826021,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Winter 2021-22,2021-12-01T00:00:00.000,22.16080664
1875,823416,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Winter 2021-22,2021-12-01T00:00:00.000,6.555623425
1876,823338,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Winter 2021-22,2021-12-01T00:00:00.000,6.865683577
